City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
359,singkang,75,MY,1571175578,88,2.1,102.8,77.0,1.0
360,padang,13,ID,1571175578,95,-0.92,100.36,66.02000000000007,1.014
361,aramecina,75,HN,1571175578,64,13.74,-87.71,82.4,5.1
362,the valley,20,AI,1571175578,61,18.22,-63.06,84.2,3.301
363,mareeba,90,AU,1571175578,77,-16.99,145.42,73.99400000000009,1.5
364,salinopolis,67,BR,1571175579,80,-0.61,-47.36,81.26600000000002,6.977
365,san quintin,38,PH,1571175579,87,17.54,120.52,69.9260000000001,1.98
366,kloulklubed,40,PW,1571175579,94,7.04,134.26,75.2,2.443
367,zolochiv,100,UA,1571175579,87,50.28,35.98,53.6,1.0
368,gibraleon,43,ES,1571175579,56,37.38,-6.97,60.998000000000026,2.24
369,kalianget,100,ID,1571175580,91,-7.35,109.91,67.87400000000002,0.854
370,zhezkazgan,87,KZ,1571175580,47,47.8,67.71,50.27000000000007,8.985
371,bambanglipuro,100,ID,1571175580,93,-7.95,110.28,71.6,2.428
372,monte patria,57,CL,1571175580,35,-30.69,-70.96,67.02800000000008,4.455
373,jam sahib,0,PK,1571175580,65,26.3,68.63,77.0,2.1
374,jalu,67,LY,1571175581,31,29.03,21.55,80.6,5.789
375,praia,0,BR,1571175581,26,-20.25,-43.81,86.0,4.6
376,vila velha,20,BR,1571175581,74,-3.71,-38.6,80.6,5.1
377,esmeraldas,0,BR,1571175581,30,-19.76,-44.31,86.0,5.7
378,kirkenaer,75,NO,1571175582,100,60.46,12.06,42.8,5.7
379,alofi,75,NU,1571175582,65,-19.06,-169.92,82.4,5.1
380,yeppoon,75,AU,1571175582,73,-23.13,150.74,75.2,3.1
381,souillac,100,FR,1571175583,93,45.6,-0.6,59.0,5.1
382,manggar,100,ID,1571175583,78,-2.88,108.27,81.08600000000007,3.902
383,baherden,0,TM,1571175583,28,38.44,57.43,56.39000000000002,4.362
384,zeya,0,RU,1571175584,77,53.74,127.27,25.952000000000076,2.091
385,upington,0,ZA,1571175584,18,-28.46,21.24,73.4,2.1
386,labuhan,100,ID,1571175584,95,-2.54,115.51,72.64400000000008,0.917
387,messina,40,IT,1571175585,78,38.19,15.55,73.00400000000005,1.0
388,college,40,US,1571175585,46,64.86,-147.8,33.008,2.6
389,tamiahua,0,MX,1571175585,79,21.28,-97.45,82.02200000000005,4.436
390,hirosaki,5,JP,1571175586,75,40.61,140.38,51.00800000000001,2.24
391,shaki,0,AM,1571175586,43,39.56,46.0,50.0,4.1
392,ayaviri,94,PE,1571175586,44,-14.88,-70.59,56.37200000000004,4.123
393,flinders,90,AU,1571175587,87,-34.58,150.85,64.99400000000009,3.6
394,aden,68,YE,1571175587,57,12.79,45.03,83.04800000000003,3.42
395,haflong,1,IN,1571175588,98,25.18,93.03,68.234,1.0
396,gonaives,20,HT,1571175588,66,19.45,-72.68,86.0,3.1
397,ushtobe,100,KZ,1571175588,56,45.25,77.98,51.854000000000056,3.217
398,tadine,5,NC,1571175588,55,-21.55,167.88,70.16000000000008,4.314
399,semey,76,KZ,1571175588,59,50.41,80.25,46.99400000000007,5.169
400,mayumba,84,GA,1571175589,88,-3.44,10.65,77.41400000000004,0.28
401,jacareacanga,90,BR,1571175589,94,-6.22,-57.76,75.2,1.5
402,deputatskiy,99,RU,1571175589,91,69.3,139.9,4.441999999999997,2.239
403,bhainsdehi,9,IN,1571175590,75,21.65,77.63,66.52400000000002,0.865
404,aleksandrov gay,1,RU,1571175590,76,50.14,48.57,57.14600000000005,3.689
405,tarakan,95,ID,1571175590,89,3.3,117.63,76.892,2.077
406,dravograd,40,SI,1571175590,87,46.59,15.02,60.998000000000026,1.5
407,bitung,40,ID,1571175590,94,1.44,125.19,73.4,1.0
408,mbaiki,100,CF,1571175591,99,3.87,17.99,69.674,1.085
409,srednekolymsk,94,RU,1571175591,94,67.46,153.71,17.978000000000065,5.238
410,lahij,68,YE,1571175591,57,13.06,44.88,83.04800000000003,3.42
411,murgab,0,TM,1571175591,58,37.5,61.97,53.6,2.1
412,sao paulo de olivenca,100,BR,1571175592,97,-3.38,-68.87,72.53600000000007,1.3
413,maun,16,BW,1571175592,18,-19.99,23.42,78.62000000000006,4.669
414,khilok,67,RU,1571175592,58,51.36,110.46,29.78600000000007,1.317
415,villa carlos paz,75,AR,1571175592,81,-31.42,-64.5,51.998000000000026,4.6
416,ankazobe,75,MG,1571175592,93,-18.32,47.12,62.6,4.1
417,orel-izumrud,0,RU,1571175593,87,43.46,39.92,55.400000000000006,2.047
418,togur,44,RU,1571175593,90,58.36,82.83,41.14400000000008,4.377
419,panaba,97,MX,1571175593,54,21.28,-88.27,91.22000000000006,3.912
420,vardo,1,US,1571175594,39,39.62,-77.74,69.99800000000002,4.6
421,tulum,75,MX,1571175594,70,20.21,-87.46,87.80000000000001,6.2
422,bud,72,NO,1571175595,75,62.91,6.91,48.2,5.7
423,tevaitoa,12,PF,1571175595,78,-16.78,-151.5,79.50200000000008,5.208
424,jasper,75,US,1571175595,100,33.83,-87.28,71.6,2.686
425,puerto colombia,40,CO,1571175595,74,10.99,-74.96,86.0,6.2
426,cabo san lucas,40,MX,1571175595,74,22.89,-109.91,87.00800000000001,3.6
427,bom jesus,91,BR,1571175596,36,-9.08,-44.36,86.28800000000004,0.729
428,moerai,0,PF,1571175596,80,-22.43,-151.33,71.6,4.122
429,okhotsk,18,RU,1571175596,58,59.36,143.24,16.214000000000034,7.693
430,elektrogorsk,75,RU,1571175596,80,55.88,38.79,39.2,3.0
431,northam,0,AU,1571175596,86,-31.65,116.67,41.0,0.5
432,bathsheba,40,BB,1571175597,70,13.22,-59.52,84.2,6.2
433,qandala,33,SO,1571175597,69,11.47,49.87,79.75400000000005,1.871
434,leh,0,IN,1571175597,29,34.16,77.58,30.920000000000062,0.558
435,hasaki,75,JP,1571175598,72,35.73,140.83,60.8,3.1
436,marienburg,75,DE,1571175598,87,52.12,9.98,62.99600000000005,2.1
437,seguin,1,US,1571175598,46,29.57,-97.96,95.0,3.448
438,waitati,81,NZ,1571175598,81,-45.75,170.57,47.55200000000008,0.234
439,sturgeon falls,90,CA,1571175598,87,46.36,-79.93,50.0,4.6
440,shingu,61,JP,1571175599,67,33.72,135.99,65.91200000000006,5.341
441,dakoro,0,NE,1571175599,15,14.51,6.76,91.77800000000008,4.368
442,buin,75,CL,1571175599,31,-33.73,-70.74,73.4,3.1
443,kirkcudbright,100,GB,1571175599,90,54.84,-4.04,51.998000000000026,3.13
444,amga,80,RU,1571175599,96,60.89,131.98,14.81000000000008,1.352
445,hailar,32,CN,1571175599,65,49.2,119.7,33.74600000000005,2.446
446,ciudad bolivar,35,VE,1571175600,53,8.12,-63.55,90.14000000000001,1.273
447,durango,40,MX,1571175600,22,24.02,-104.67,82.00400000000005,2.1
448,berlevag,80,NO,1571175600,86,70.86,29.09,30.2,3.6
449,san francisco,75,CO,1571175600,64,1.17,-76.88,71.6,2.6
450,rive-de-gier,0,FR,1571175600,81,45.53,4.62,51.8,2.6
451,inhambane,45,MZ,1571175601,78,-23.87,35.38,72.59000000000003,6.905
452,bahir dar,99,ET,1571175601,85,11.59,37.39,61.50200000000008,0.245
453,kichera,99,RU,1571175601,72,55.93,110.1,31.424000000000014,1.243
454,neijiang,100,CN,1571175601,92,29.59,105.06,60.78200000000002,2.65
455,chicama,75,PE,1571175601,77,-7.84,-79.15,66.2,5.7
456,sitka,0,US,1571175602,28,37.17,-99.65,66.99199999999999,9.83
457,skjervoy,95,NO,1571175602,54,70.03,20.97,39.21800000000009,3.087
458,malatya,51,TR,1571175602,61,38.35,38.32,50.0,2.1
459,qasigiannguit,75,GL,1571175602,38,68.82,-51.19,23.0,4.6
460,grand gaube,40,MU,1571175602,83,-20.01,57.66,69.80000000000001,4.67
461,oriximina,31,BR,1571175603,55,-1.77,-55.87,90.80600000000004,0.493
462,pangnirtung,90,CA,1571175603,61,66.15,-65.72,32.0,1.5
463,skelleftea,39,SE,1571175603,100,64.75,20.95,30.991999999999997,4.1
464,juneau,90,US,1571175603,86,58.3,-134.42,42.8,3.08
465,eureka,40,US,1571175604,76,40.8,-124.16,62.6,2.273
466,mirnyy,43,RU,1571175604,82,56.57,36.46,35.24000000000002,1.596
467,frontera,90,MX,1571175604,100,18.53,-92.64,78.80000000000001,3.1
468,laizhou,100,CN,1571175604,56,37.18,119.93,46.05800000000001,0.354
469,bari,0,IT,1571175604,82,41.13,16.86,69.00800000000001,3.1
470,ardakan,0,IR,1571175605,28,32.31,54.02,64.4,2.1
471,manzhouli,87,CN,1571175605,73,49.6,117.43,33.78200000000002,1.557
472,alice springs,59,AU,1571175605,23,-23.7,133.88,75.2,2.1
473,aguimes,40,ES,1571175605,68,27.91,-15.45,71.6,7.2
474,charters towers,0,AU,1571175606,73,-20.07,146.27,69.38600000000008,2.878
475,lewiston,1,US,1571175606,35,44.1,-70.21,57.992,2.1
476,marzuq,2,YE,1571175606,59,14.4,46.47,70.98800000000006,0.672
477,moron,11,HT,1571175606,74,18.56,-74.26,82.49000000000002,0.74
478,altamirano,90,AR,1571175606,100,-35.36,-58.15,53.00600000000003,4.1
479,fare,56,PF,1571175606,79,-16.7,-151.02,79.62800000000007,5.06
480,kupang,34,ID,1571175607,78,-10.16,123.6,77.03600000000007,3.524
481,naustdal,100,NO,1571175607,66,61.51,5.72,51.8,6.7
482,bagdarin,93,RU,1571175607,68,54.44,113.59,30.36200000000006,1.754
483,amuntai,100,ID,1571175607,95,-2.42,115.25,72.64400000000008,0.917
484,turbat,0,PK,1571175608,19,26.0,63.05,82.02200000000005,2.767
485,paragominas,79,BR,1571175608,71,-3.0,-47.35,80.22200000000004,1.363
486,jabinyanah,40,TN,1571175608,88,35.03,10.91,71.6,4.1
487,tchibanga,100,GA,1571175608,95,-2.92,11.0,74.04800000000003,0.928
488,dovolnoye,100,RU,1571175608,69,54.5,79.67,44.51000000000008,5.735
489,msowero,20,TZ,1571175609,94,-6.53,37.2,71.6,1.463
490,baijiantan,75,CN,1571175609,47,45.63,85.18,55.58000000000004,9.046
491,havoysund,75,NO,1571175609,74,71.0,24.66,35.6,3.6
492,terney,10,RU,1571175609,53,45.05,136.61,32.73800000000004,2.71
493,wabag,100,PG,1571175609,98,-5.48,143.7,49.478000000000065,0.577
494,eyl,49,SO,1571175610,80,7.98,49.82,81.23000000000005,4.477
495,cabedelo,20,BR,1571175610,83,-6.97,-34.84,77.0,4.1
496,abu samrah,8,SY,1571175610,31,35.3,37.18,73.47200000000004,1.733
497,suleja,40,NG,1571175611,88,9.18,7.18,75.2,2.1
498,kubrat,58,BG,1571175611,77,43.8,26.5,57.992,3.022
499,bakaly,86,RU,1571175611,92,55.18,53.8,38.46200000000006,4.9
500,denpasar,20,ID,1571175611,94,-8.65,115.22,77.0,1.0
501,smithers,90,CA,1571175611,87,54.78,-127.17,42.8,3.6
502,udachnyy,90,RU,1571175612,100,66.42,112.4,30.2,3.0
503,boma,83,GH,1571175612,95,7.08,-2.17,72.0680000000001,0.688
504,seoul,90,KR,1571175612,100,37.57,126.98,48.2,0.5
505,svetlogorsk,75,RU,1571175612,87,53.14,59.15,42.8,3.0
506,ahipara,100,NZ,1571175612,100,-35.17,173.16,62.00600000000003,0.89
507,neuquen,75,AR,1571175613,71,-38.95,-68.06,51.8,2.6
508,jurm,0,AF,1571175613,58,36.86,70.83,37.202000000000076,0.236
509,kuryk,15,KZ,1571175613,70,43.18,51.68,63.64400000000008,6.025
510,bilibino,100,RU,1571175613,89,68.06,166.44,17.672000000000036,1.43
511,pochutla,90,MX,1571175613,70,15.74,-96.47,87.99800000000002,1.533
512,ixtapa,40,MX,1571175614,70,20.71,-105.21,89.6,4.1
513,sandwick,80,GB,1571175614,93,54.57,-2.89,55.004000000000055,2.1
514,toyooka,75,JP,1571175614,82,35.55,134.82,55.400000000000006,3.1
515,lubao,8,CD,1571175614,83,-5.39,25.75,73.38200000000002,1.628
516,aranos,82,NA,1571175615,20,-24.14,19.11,79.808,4.849
517,emerald,0,AU,1571175615,83,-23.53,148.16,73.00400000000005,4.6
518,waipawa,100,NZ,1571175615,96,-39.94,176.59,53.00600000000003,1.34
